url,path,title
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B01B4EY5OM,小说/玄幻小说,鬼吹灯全集2016版套装共8册
https://www.amazon.cn/%E8%A7%82%E9%9F%B3-%E5%AE%89%E6%84%8F%E5%A6%82/dp/B00K0EQDA2,文学/文学评论与鉴赏/戏剧,观音安意如作品系列
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B0186O45KW,小说/玄幻小说,龙族4奥丁之渊
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B019SKIQBM,小说/玄幻小说,龙与地下铁
https://www.amazon.cn/%E7%89%A7%E7%BE%8A%E5%B0%91%E5%B9%B4%E5%A5%87%E5%B9%BB%E4%B9%8B%E6%97%85-%E4%BF%9D%E7%BD%97%E2%80%A2%E6%9F%AF%E8%89%BE%E7%95%A5/dp/B00200LO6C,小说/玄幻小说,牧羊少年奇幻之旅
https://www.amazon.cn/%E6%82%9F%E7%A9%BA%E4%BC%A0-%E4%BB%8A%E4%BD%95%E5%9C%A8/dp/B00CE1PKXA,小说/玄幻小说,悟空传完美纪念版
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B00LL0U684,文学/文学理论/文艺美学,西方文论经典第三卷从德国古典美学到自然主义
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B0179H3MHY,文学/文学理论/文艺美学,胡经之文集文艺美学中国古典文艺学比较文艺学等套装共5册
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B00L1SDW2S,文学/文学理论/文艺美学,文艺研究的数字审美之维
https://www.amazon.cn/%E4%B8%AD%E5%9B%BD%E7%9A%84%E7%BE%8E%E5%AD%A6%E5%92%8C%E6%96%87%E5%AD%A6%E7%90%86%E8%AE%BA-%E5%8D%9C%E6%9D%BE%E5%B1%B1/dp/B004FWWMDM,文学/文学理论/文艺美学,中国的美学和文学理论从传统到现代
https://www.amazon.cn/%E7%8E%B0%E8%B1%A1%E5%AD%A6%E8%A7%86%E9%98%88%E4%B8%8B%E5%A8%81%E5%BB%89%E6%96%AF%E8%AF%97%E6%AD%8C%E7%BE%8E%E5%AD%A6%E7%A0%94%E7%A9%B6-%E6%A2%81%E6%99%B6/dp/B01AJKDUUC,文学/文学理论/文艺美学,现象学视阈下威廉斯诗歌美学研究
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B01BEN5ICG,文学/文学理论/文艺美学,文学言语的修辞审美建构六庵文库
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B019ZD94XG,文学/文学理论/文艺美学,继承与反思马克思主义文艺美学观念对中国当代文艺学建设的影响
https://www.amazon.cn/%E8%AF%97%E6%AD%8C%E5%AE%A1%E7%BE%8E%E8%AE%BA-%E9%BB%84%E5%BF%97%E6%B5%A9/dp/B008XR442M,文学/文学理论/文艺美学,诗歌审美论
https://www.amazon.cn/%E6%97%A5%E6%9C%AC%E9%A3%8E%E9%9B%85-%E5%A4%A7%E8%A5%BF%E5%85%8B%E7%A4%BC/dp/B007WXSJKG,文学/文学理论/文艺美学,日本风雅
https://www.amazon.cn/%E6%9C%B1%E5%85%89%E6%BD%9C%E8%B0%88%E6%AC%A3%E8%B5%8F-%E6%9C%B1%E5%85%89%E6%BD%9C/dp/B00O0EGB5A,文学/文学理论/文艺美学,朱光潜谈欣赏
https://www.amazon.cn/%E6%97%A0%E5%A3%B0%E5%91%8A%E7%99%BD-%E4%BC%8D%E7%BB%AE%E8%AF%97/dp/B00ZWTY2JO,小说/推理小说,无声告白2014美国亚马逊最佳图书第1名我们终此一生就是要摆脱他人的期待找到真正的自己读客全球顶级畅销小说文库218
https://www.amazon.cn/%E6%95%B0%E5%AD%97%E7%BE%8E%E5%AD%A6-%E8%82%96%E6%81%A9%C2%B7%E5%BA%93%E6%AF%94%E7%89%B9/dp/B00AE41NZ8,文学/文学理论/文艺美学,数字美学新世纪美学译丛
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B00B2J6YIA,文学/文学理论/文艺美学,人文经典译丛美学与诗学诠释学的实施
